Domain,mean,domain_abundance_std,count_domain,percentile_rank
Sororin,28.126,0.0,1,46.44025549150958
Sulfotransfer,28.111270833333336,1.9347454612945865,48,46.42467674092538
ADIP,28.1004,0.0,5,46.409097990341174
PAG,28.063,0.0,1,46.39351923975697
NPV_P10,28.05,0.0,2,46.37794048917277
AA_permease_N,28.043666666666667,0.0,3,46.36236173858856
DNTTIP1_dimer,28.034,0.0,1,46.346782988004364
YegS_C,28.0295,0.0,2,46.33120423742016
Mlf1IP,28.018,0.0,2,46.315625486835955
zf-RING-like,28.016,0.0,1,46.292257360959645
SMC_Nse1,28.016,0.0,1,46.292257360959645
TLD,28.006,0.0,7,46.26888923508334
SENP3_5_N,28.0045,0.0,2,46.253310484499146
Ribonucleas_3,27.987,0.0,1,46.23773173391494
ELP6,27.945,0.0,1,46.22215298333074
TACC_C,27.94366666666667,0.0,3,46.20657423274653
Pro_dh,27.939999999999998,0.0,2,46.19099548216233
SLC35F,27.924199999999995,0.0,5,46.17541673157813
HEPN_DZIP3,27.9185,0.0,2,46.15983798099392
DUF1325,27.908,0.0,1,46.14425923040972
ACC_central,27.8985,0.0,2,46.12868047982552
NEMP,27.8975,0.0,2,46.113101729241315
SCAI,27.884,0.0,1,46.09752297865711
YL1_C,27.8825,0.8056792165620259,2,46.081944228072906
Siva,27.88,0.0,1,46.06636547748871
Tme5_EGF_like,27.879,0.0,2,46.050786726904505
C5HCH,27.877333333333336,0.0,3,46.035207976320294
Myb_DNA-binding,27.851499999999998,9.190973941862744,49,46.0196292257361
Dpy-30,27.835,0.0,8,46.00405047515189
Ima1_N,27.824,0.0,1,45.98068234927559
DUF2448,27.824,0.0,1,45.98068234927559
SBF2,27.82133333333333,0.0,3,45.95731422339928
Glyco_hydro38C2,27.798166666666663,3.703118213073951,3,45.94173547281508
Phosphodiest,27.792199999999998,0.0,12,45.92615672223088
VCIP135_N,27.79,0.0,1,45.910577971646674
zf-C2HC5,27.77,0.0,1,45.89499922106247
Med21,27.765,0.0,1,45.879420470478266
TBPIP,27.744,0.0,1,45.86384171989407
PHD,27.735579365079367,18.01661547942158,125,45.84826296930986
tRNA_Me_trans,27.733,0.0,1,45.83268421872565
BNIP3,27.7315,0.0,2,45.817105468141456
ASMase_C,27.718,0.0,3,45.80152671755725
DUF2152,27.703,0.0,1,45.78594796697305
CLN5,27.697,0.0,1,45.77036921638884
Urb2,27.694,0.0,1,45.75479046580464
PAXIP1_C,27.673,0.0,1,45.73921171522044
DUF4042,27.662,0.0,1,45.72363296463624
Cohesin_HEAT,27.652,0.0,1,45.70026483875993
Nipped-B_C,27.652,0.0,1,45.70026483875993
hSH3,27.642500000000002,0.0,3,45.676896712883625
Spore_YhcN_YlaJ,27.633,0.0,1,45.66131796229943
fn3,27.623069523809527,13.48966729883778,728,45.64573921171522
60KD_IMP,27.608999999999998,0.0,2,45.63016046113102
ANAPC5,27.602,0.0,2,45.614581710546815
Sulfatase_C,27.599363636363638,0.0,11,45.59900295996261
Cauli_VI,27.5825,0.0,2,45.58342420937841
DUF3517,27.57975,0.0,4,45.5678454587942
Dopey_N,27.573,0.0,4,45.552266708210006
Sin3a_C,27.563499999999998,0.0,2,45.528898582333696
Sin3_corepress,27.563499999999998,0.0,3,45.528898582333696
Membralin,27.558,0.0,2,45.50553045645739
MT,27.539357142857142,0.0,14,45.48995170587319
INTS2,27.523,0.0,1,45.47437295528899
RWD,27.520615384615382,0.0,13,45.45879420470478
zf-DNL,27.496,0.0,1,45.443215454120576
Folate_rec,27.49525,0.0,8,45.42763670353638
DUF3481,27.481,0.0,2,45.412057952952175
Vac_ImportDeg,27.421,0.0,1,45.39647920236797
CSF-1,27.384,0.0,1,45.380900451783766
P53_tetramer,27.37966666666667,0.0,3,45.357532325907464
P53,27.37966666666667,0.0,3,45.357532325907464
DUF2722,27.37514285714286,0.0,7,45.334164200031154
AMP_deaminase,27.374666666666666,0.0,3,45.31858544944695
XAP5,27.3715,0.0,2,45.30300669886275
MAGI_u1,27.370666666666665,0.0,3,45.28742794827855
ABC_trans_CmpB,27.354,0.0,1,45.271849197694344
ArgoL2,27.3062,0.0,5,45.25627044711014
CLTH,27.296999999999997,0.0,6,45.240691696525936
HrpB7,27.287,0.0,2,45.22511294594174
Oscp1,27.27,0.0,1,45.209534195357534
FtsJ,27.2666,0.0,5,45.19395544477333
ABC_ATPase,27.257,0.0,1,45.178376694189126
RFX5_DNA_bdg,27.256500000000003,0.0,2,45.16279794360492
COLFI,27.2314,1.5810907627331203,20,45.147219193020725
DRY_EERY,27.2205,0.0,2,45.13164044243651
Swi3,27.213,0.0,1,45.10827231656021
UNC119_bdg,27.213,0.0,1,45.10827231656021
Glyco_hydro_38N,27.173699999999997,3.703118213073951,5,45.0693254400997
Alpha-mann_mid,27.173699999999997,3.703118213073951,5,45.0693254400997
Glyco_hydro_38C,27.173699999999997,3.703118213073951,5,45.0693254400997
RFX5_N,27.16,0.0,1,45.038167938931295
FH2,27.1594375,0.0,16,45.0225891883471
WRNPLPNID,27.157999999999998,0.0,7,45.00701043776289
DDDD,27.157,0.0,1,44.99143168717869
TAN,27.156,0.0,1,44.975852936594485
HEM4,27.139,0.0,1,44.96027418601028
TRAM,27.1355,0.0,2,44.93690606013398
UPF0004,27.1355,0.0,2,44.93690606013398
TMEM154,27.118399999999998,0.0,5,44.913537934257675
BRF1,27.117,0.0,1,44.89795918367347
Nt_Gln_amidase,27.105,0.0,1,44.88238043308927
Lipoxygenase,27.10366666666667,0.0,7,44.86680168250506
Med17,27.099,0.0,1,44.85122293192086
ORC2,27.086,0.0,1,44.827854806044556
PBECR3,27.086,0.0,1,44.827854806044556
DUF3504,27.079,0.0,5,44.804486680168246
Zip,27.07207142857143,0.0,17,44.78890792958405
Dynein_AAA_lid,27.04607142857143,0.0,14,44.773329178999845
ELMO_CED12,27.03633333333333,0.0,6,44.75775042841564
RPA_interact_M,27.021,0.0,1,44.72659292724723
RPA_interact_C,27.021,0.0,1,44.72659292724723
RPA_interact_N,27.021,0.0,1,44.72659292724723
Xin,27.018,0.0,41,44.69543542607883
TMEM37,26.991,0.0,1,44.67985667549463
HTH_Tnp_Tc3,26.983,0.0,1,44.66427792491042
TMEM61,26.982,0.0,1,44.64869917432622
DUSP,26.96757142857143,0.0,10,44.63312042374202
zf-MYND,26.945533333333334,0.0,15,44.61754167315781
UPRTase,26.893,0.0,2,44.601962922573605
BIRC6,26.833,0.0,1,44.58638417198941
Bromo_TP,26.824333333333332,0.0,3,44.570805421405204
OAS1_C,26.80675,0.0,7,44.555226670821
Laminin_G,26.801949152542374,1.5810907627331203,147,44.539647920236796
AHD,26.798499999999997,0.0,2,44.52406916965259
HR1,26.772666666666666,0.0,15,44.508490419068394
GAT,26.764348484848483,5.999092000739222,16,44.49291166848418
UAA,26.746,0.0,4,44.477332917899986
Rad4,26.7425,0.0,2,44.46175416731578
CReP_N,26.7385,0.0,2,44.44617541673158
Lipid_DES,26.7285,0.0,2,44.43059666614737
SLC25_like,26.707,0.0,1,44.41501791556317
Beta-lactamase,26.686999999999998,0.0,3,44.39943916497897
ING,26.686199999999996,0.0,5,44.38386041439477
FAM91_N,26.684,0.0,1,44.36049228851846
FAM91_C,26.684,0.0,1,44.36049228851846
DUF3736,26.682,0.0,2,44.337124162642155
Pkinase,26.679135625596945,45.75065340881301,369,44.32154541205796
DUF2151,26.678,0.0,1,44.30596666147375
DNase_II,26.669,0.0,2,44.29038791088954
IMD,26.654000000000003,0.0,5,44.274809160305345
YL1,26.649666666666665,0.0,4,44.25923040972114
DUF5545,26.645,0.0,1,44.24365165913694
Smg8_Smg9,26.64075,2.7499382720344854,2,44.22807290855273
Slu7,26.632,0.0,1,44.21249415796853
Dicer_dimer,26.625999999999998,0.0,2,44.19691540738433
Sas6_CC,26.606,0.0,1,44.17354728150802
SAS-6_N,26.606,0.0,1,44.17354728150802
SCNM1_acidic,26.605,0.0,1,44.14238978033962
zf-SCNM1,26.605,0.0,1,44.14238978033962
RSRP,26.602,0.0,2,44.11902165446332
HAUS6_N,26.554,0.0,1,44.103442903879106
XPA_C,26.544,0.0,2,44.0878641532949
I-set,26.53985507246377,0.11596551211459484,563,44.072285402710705
CTF_NFI,26.535125,9.502808032366012,4,44.0489172768344
NfI_DNAbd_pre-N,26.535125,9.502808032366012,4,44.0489172768344
Recep_L_domain,26.533142857142856,0.0,14,44.02554915095809
Raptor_N,26.531,0.0,1,44.00997040037389
DUF92,26.522,0.0,1,43.99439164978969
WD40_like,26.518099999999997,0.0,10,43.97881289920548
CNOT11,26.499,0.0,1,43.96323414862128
KCTD18_C,26.488,0.0,1,43.94765539803708
USP19_linker,26.486,0.0,1,43.932076647452874
YccV-like,26.472,0.0,1,43.908708521576564
Transglut_core2,26.472,0.0,1,43.908708521576564
Gtr1_RagA,26.469125,7.51866640435656,4,43.88534039570027
SelO,26.468,0.0,1,43.869761645116064
CAF1,26.438799999999997,0.0,8,43.85418289453186
FUT8_N_cat,26.416,0.0,1,43.838604143947656
BORG_CEP,26.412333333333333,0.0,8,43.82302539336345
Guanylate_kin,26.398814814814816,0.0,27,43.80744664277925
PCRF,26.371,0.0,2,43.79186789219504
DUF4487,26.37,0.0,1,43.77628914161084
HSA,26.3195,0.0,5,43.76071039102664
MRFAP1,26.317,0.0,2,43.74513164044244
AbLIM_anchor,26.30725,0.0,6,43.72955288985823
zf-UBR,26.301944444444445,18.01661547942158,6,43.71397413927403
Mad3_BUB1_I,26.2925,0.0,6,43.698395388689825
PA,26.288944444444446,0.0,18,43.68281663810563
ACT,26.284166666666668,1.455225755681915,8,43.66723788752142
ANAPC4,26.263,0.0,1,43.65165913693721
Rad1,26.258,0.0,1,43.636080386353015
FAM110_C,26.24725,0.0,4,43.61271226047671
FAM110_N,26.24725,0.0,4,43.61271226047671
Golgin_A5,26.245,0.0,1,43.5893441346004
zf-Nse,26.229,0.0,1,43.5737653840162
InaF-motif,26.226,0.0,1,43.558186633432
Tim54,26.191499999999998,0.0,2,43.5426078828478
SMK-1,26.188499999999998,0.0,2,43.52702913226359
Uso1_p115_head,26.182,0.0,2,43.51145038167939
VEFS-Box,26.176,0.0,1,43.495871631095184
TIMELESS,26.17,0.0,1,43.47250350521888
TIMELESS_C,26.17,0.0,1,43.47250350521888
Jun,26.169666666666668,0.0,3,43.44913537934258
DHC_N2,26.1642,0.0,16,43.41797787817417
Dynein_C,26.1642,0.0,15,43.41797787817417
Dynein_heavy,26.1642,0.0,15,43.41797787817417
DUF974,26.13,0.0,1,43.37903100171366
Trs65,26.13,0.0,2,43.37903100171366
EI24,26.122,0.0,1,43.35566287583736
PI3_PI4_kinase,26.11405263157895,1.2441205729349563,21,43.340084125253156
Miga,26.107,0.0,2,43.32450537466895
RMI1_N,26.076,0.0,2,43.30892662408475
PLL,26.019,0.0,1,43.285558498208445
GAIN_A,26.019,0.0,1,43.285558498208445
COG4,26.004,0.0,1,43.262190372332135
SLBP_RNA_bind,25.999,0.0,1,43.24661162174794
Njmu-R1,25.988,0.0,1,43.231032871163734
TUTase,25.979200000000002,20.90490487899909,9,43.21545412057953
UT,25.9765,0.0,3,43.199875369995326
PIH1,25.972333333333335,0.0,3,43.18429661941112
DUF3452,25.96875,0.0,4,43.168717868826924
DUF4688,25.963,0.0,1,43.15313911824272
ATG9,25.953,0.0,1,43.13756036765851
DDHD,25.880625000000002,0.0,9,43.12198161707431
RhoGAP_pG1_pG2,25.869500000000002,0.0,2,43.09861349119801
RhoGAP-FF1,25.869500000000002,0.0,2,43.09861349119801
PTCB-BRCT,25.8688,0.0,7,43.0752453653217
DUF155,25.867,0.0,1,43.059666614737495
RICTOR_V,25.851,0.0,2,43.0440878641533
Nup188,25.849,0.0,1,43.02850911356909
Mis14,25.837,0.0,1,43.01293036298489
RNF111_N,25.817,0.0,2,42.997351612400685
Avl9,25.80633333333333,0.0,3,42.98177286181648
SNF2-rel_dom,25.8050625,0.0,32,42.966194111232284
SAGA-Tad1,25.793,0.0,2,42.95061536064807
Spt20,25.79133333333333,0.0,4,42.93503661006387
RMI2,25.775,0.0,1,42.91945785947967
Upf2,25.763,0.0,1,42.90387910889547
LSR,25.754333333333335,0.0,3,42.88830035831126
CHZ,25.742,0.0,1,42.87272160772706
ArfGap,25.73767857142857,0.5221407856124629,28,42.857142857142854
IFT81_CH,25.73,0.0,1,42.84156410655866
PUB,25.723666666666666,8.066794551327892,6,42.82598535597445
GNT-I,25.7015,0.0,2,42.81040660539025
PMEI,25.682,0.0,1,42.77924910422184
Sec39,25.682,0.0,1,42.77924910422184
Nbas_N,25.682,0.0,1,42.77924910422184
DUF4507,25.665,0.0,1,42.74809160305343
TEX29,25.664,0.0,1,42.732512852469235
CBS,25.6356875,0.0,33,42.71693410188503
CNH,25.630733333333335,0.0,15,42.701355351300826
RNA_pol_Rpa2,25.615,0.0,1,42.68577660071662
Glypican,25.5885,0.0,6,42.67019785013242
DUF1977,25.586,0.0,3,42.646829724256115
zf-RRN7,25.586,0.0,1,42.646829724256115
NAD2,25.581166666666665,0.0,9,42.623461598379805
Spot,25.5735,0.0,2,42.60788284779561
zinc_ribbon,25.56925,0.0,8,42.592304097211404
IKBKB_SDD,25.563000000000002,0.0,2,42.5689359713351
IKKbetaNEMObind,25.563000000000002,0.0,2,42.5689359713351
IL22,25.539499999999997,0.0,2,42.54556784545879
6PF2K,25.5145,0.0,4,42.529989094874594
zf-U11-48K,25.511,0.0,6,42.51441034429039
Tmemb_cc2,25.503,0.0,4,42.498831593706186
FXMR_C2,25.498,0.0,1,42.48325284312198
CDI,25.496666666666666,0.0,3,42.46767409253778
Glu-tRNAGln,25.460250000000002,3.793627881065829,3,42.45209534195358
TFIIA,25.438375,0.8647915933911472,5,42.43651659136937
PEMT,25.432,0.0,1,42.420937840785164
PPP5,25.418499999999998,0.0,4,42.40535909020097
MENTAL,25.412,0.0,2,42.381990964324665
SPICE,25.412,0.0,1,42.381990964324665
CLAMP,25.406000000000002,0.0,3,42.358622838448355
LicD,25.3945,0.0,3,42.34304408786415
Tex_YqgF,25.388,0.0,1,42.32746533727995
OSTMP1,25.383,0.0,1,42.31188658669575
Mtp,25.375333333333334,0.0,5,42.296307836111545
Med14,25.367,0.0,1,42.28072908552734
AKAP2_C,25.363000000000003,0.0,6,42.26515033494314
HJURP_mid,25.357,0.0,1,42.241782209066834
Scm3,25.357,0.0,1,42.241782209066834
Trnau1ap,25.353,0.0,1,42.21841408319053
ACTH_assoc,25.308,0.0,1,42.18725658202212
NPP,25.308,0.0,1,42.18725658202212
ACTH_domain,25.308,0.0,3,42.18725658202212
INTS5_C,25.289,0.0,1,42.148309705561616
INTS5_N,25.289,0.0,1,42.148309705561616
CBX7_C,25.2756,0.0,5,42.12494157968531
Glyco_tran_28_C,25.268,0.0,1,42.1093628291011
Dpoe2NT,25.252,0.0,1,42.093784078516904
H-K_ATPase_N,25.232,0.0,1,42.0782053279327
Sad1_UNC,25.225428571428573,0.0,7,42.062626577348496
Sec7_N,25.2042,0.0,6,42.04704782676429
WAC_Acf1_DNA_bd,25.197000000000003,0.0,2,42.03146907618009
BIR,25.193749999999998,0.0,16,42.01589032559589
FSH1,25.193,0.0,1,42.000311575011686
Mu-like_Com,25.171,0.0,1,41.976943449135376
OrfB_Zn_ribbon,25.171,0.0,1,41.976943449135376
CBM,25.165153846153846,0.0,13,41.953575323259074
zf_C2H2,25.161,0.0,4,41.93799657267488
LELP1,25.14,0.0,1,41.922417822090665
UPF0565,25.131,0.0,1,41.90683907150646
DUF4589,25.130499999999998,0.0,2,41.891260320922264
LZ3wCH,25.117333333333335,0.0,3,41.87568157033806
Med24_N,25.115,0.0,1,41.860102819753855
DUF4711,25.113,0.0,1,41.84452406916965
Vps55,25.112000000000002,0.0,2,41.82894531858545
Glyco_transf_7N,25.103714285714286,0.0,7,41.81336656800125
GAS2,25.09908333333333,56.975128894106064,6,41.797787817417046
TILa,25.096666666666664,0.0,18,41.78220906683284
Glyco_hydro_79n,25.0905,0.0,2,41.76663031624864
SlyX,25.089799999999997,0.0,5,41.75105156566443
tRNA_U5-meth_tr,25.081000000000003,0.0,2,41.73547281508023
MBD_C,25.071714285714286,0.0,7,41.712104689203926
MBDa,25.071714285714286,0.0,7,41.712104689203926
Saf4_Yju2,25.0635,0.0,2,41.68873656332762
Vma12,25.041,0.0,1,41.66536843745131
Isy1,25.041,0.9220672426672594,1,41.66536843745131
SNAPC1,25.027,0.0,1,41.63421093628291
C9orf72-like,25.027,0.0,1,41.63421093628291
MRAP,25.023,0.0,2,41.61084281040661
zf-HC5HC2H,24.97929166666667,0.0,28,41.5952640598224
THAP4_heme-bd,24.974,0.0,1,41.5796853092382
CEP170_C,24.969,0.0,2,41.564106558654
ICA69,24.955,0.0,3,41.54852780806979
Rgp1,24.954,0.0,2,41.53294905748559
DUF4522,24.939,0.0,1,41.517370306901384
Vert_HS_TF,24.938000000000002,0.0,3,41.50179155631719
UBN_AB,24.936500000000002,0.0,2,41.478423430440884
HUN,24.936500000000002,0.0,2,41.478423430440884
C5-epim_C,24.931,0.0,1,41.455055304564574
FAM181,24.919666666666668,0.0,4,41.43947655398037
PINIT,24.9155,0.0,4,41.42389780339617
ZZ,24.90683333333333,0.0,19,41.40831905281196
Mtf2_C,24.882,0.0,3,41.39274030222776
GCFC,24.87366666666667,0.0,3,41.37716155164356
Vps39,24.873333333333335,0.0,5,41.361582801059356
Spindle_Spc25,24.871,0.0,1,41.34600405047515
CDC50,24.8675,0.0,2,41.33042529989095
DCB,24.83325,0.0,4,41.31484654930674
ADNP_N,24.8285,0.0,3,41.299267798722546
TAF1_subA,24.828,0.0,1,41.28368904813834
PTS_2-RNA,24.802,0.0,1,41.26811029755413
NCU-G1,24.8,0.0,1,41.252531546969934
CASP_C,24.7935,0.0,2,41.23695279638573
EABR,24.785999999999998,0.0,2,41.221374045801525
RBP_receptor,24.761,0.0,1,41.20579529521732
5-FTHF_cyc-lig,24.745,6.660945878777279,2,41.19021654463312
DUF3535,24.729,0.0,1,41.17463779404892
RBB1NT,24.6875,0.0,2,41.159059043464715
Pkinase_C,24.66709375,0.0,32,41.14348029288051
DUF4516,24.661,0.0,1,41.12790154229631
XLF,24.642,0.0,1,41.1123227917121
NARG2_C,24.634,0.0,1,41.096744041127906
PCM1_C,24.625,0.0,1,41.081165290543694
MMACHC,24.615,0.0,1,41.0655865399595
RINT1_TIP1,24.609,0.0,2,41.05000778937529
BicD,24.603499999999997,0.0,2,41.03442903879109
FGGY_C,24.599833333333333,0.0,6,41.018850288206885
C2,24.58427513227513,0.5076576930701759,213,41.00327153762268
nlz1,24.583499999999997,0.0,2,40.98769278703848
Tom7,24.564,0.0,1,40.97211403645428
HAUS5,24.532,0.0,1,40.956535285870075
GoLoco,24.51814285714286,0.0,16,40.94095653528587
ATXN-1_C,24.5155,0.0,2,40.925377784701666
PRT6_C,24.505,0.0,3,40.90979903411746
INCENP_N,24.502,0.0,1,40.88643090824116
INCENP_ARK-bind,24.502,0.0,1,40.88643090824116
AA_permease,24.499454545454547,0.0,26,40.86306278236486
L_HMGIC_fpl,24.48785714285714,0.0,7,40.84748403178065
Cwf_Cwc,24.469,0.0,1,40.83190528119645
Thr_synth_N,24.466499999999996,0.0,2,40.816326530612244
COPR5,24.465,0.0,1,40.80074778002804
RAWUL,24.460625,0.0,8,40.78516902944384
Tfb5,24.454,0.0,1,40.76959027885964
Not3,24.429,0.0,1,40.75401152827543
NAD_kinase_C,24.424,0.0,1,40.73843277769123
FANCI_S1,24.404,0.0,1,40.67611777535441
FANCI_S1-cap,24.404,0.0,1,40.67611777535441
FANCI_S4,24.404,0.0,1,40.67611777535441
FANCI_S3,24.404,0.0,1,40.67611777535441
FANCI_S2,24.404,0.0,1,40.67611777535441
FANCI_HD2,24.404,0.0,1,40.67611777535441
FANCI_HD1,24.404,0.0,1,40.67611777535441
CENP-U,24.397,0.0,1,40.6138027730176
Consortin_C,24.396,0.0,1,40.5982240224334
Tweety,24.383499999999998,0.0,4,40.5826452718492
EXS,24.383,0.0,1,40.55927714597289
SPX,24.383,0.0,3,40.55927714597289
DUF4078,24.381,0.0,1,40.53590902009659
HOOK_N,24.378083333333336,6.924696708159857,6,40.520330269512385
HAT_KAT11,24.3125,0.0,2,40.47359401775977
Creb_binding,24.3125,0.0,2,40.47359401775977
KIX,24.3125,0.0,2,40.47359401775977
DUF902,24.3125,0.0,2,40.47359401775977
zf-TAZ,24.3125,0.0,4,40.47359401775977
SUZ,24.296666666666667,0.0,3,40.42685776600717
KAAG1,24.295,0.0,1,40.41127901542296
TMEM190,24.272,0.0,1,40.39570026483876
TRAM_LAG1_CLN8,24.25671875,2.6467006819812484,16,40.380121514254554
Calc_CGRP_IAPP,24.2408,0.0,7,40.36454276367035
HMMR_N,24.230999999999998,0.0,2,40.34896401308615
Ninjurin,24.2275,0.0,2,40.33338526250195
HECT,24.21548275862069,0.0,29,40.317806511917745
Cas_Cas6,24.214,0.0,1,40.30222776133354
Med25_SD1,24.165,0.0,1,40.27107026016514
Med25_NR-box,24.165,0.0,1,40.27107026016514
Med25_VWA,24.165,0.0,1,40.27107026016514
GTF2I,24.149625,0.0657609306503489,15,40.239912758996724
TYW3,24.146,0.0,1,40.22433400841253
Ada3,24.144,0.0,1,40.20875525782832
Med29,24.138,0.0,1,40.19317650724412
Choline_kinase,24.121750000000002,0.0,4,40.177597756659914
Oxidored_q3,24.116,0.0,1,40.16201900607571
DUF2451,24.105,0.0,1,40.14644025549151
WHIM1,24.1006,0.0,5,40.13086150490731
VPS13_mid_rpt,24.057666666666666,0.0,10,40.115282754323104
Sel1,24.027375,0.0,39,40.0997040037389
mTERF,23.9955,0.0,4,40.084125253154696
CXCR4_N,23.991,0.0,1,40.0685465025705
Mito_fiss_reg,23.9666,0.0,5,40.05296775198629
CD20,23.938545454545455,0.0,24,40.03738900140208
A_deamin,23.925666666666668,0.0,6,40.021810250817886
COMP,23.902,0.0,3,40.00623150023368
AKAP7_NLS,23.894333333333336,0.0,3,39.99065274964948
LLGL,23.88525,0.0,4,39.967284623773175
Lgl_C,23.88525,0.0,4,39.967284623773175
LRIF1,23.88,0.0,1,39.94391649789687
MeaB,23.875,0.0,1,39.92833774731267
Tsc35,23.863,0.0,1,39.91275899672846
XRCC4,23.8585,0.0,2,39.89718024614426
Ant_C,23.8505,0.0,2,39.881601495560055
RAB3GAP2_N,23.843333333333334,0.0,3,39.86602274497585
MOZART2,23.832,0.0,2,39.85044399439165
KPBB_C,23.82766666666667,0.0,5,39.83486524380745
NFRKB_winged,23.8245,0.0,3,39.819286493223245
Ank,23.813209999999998,6.747077774859276,819,39.80370774263904
LMF1,23.8065,0.0,3,39.78812899205484
Vezatin,23.792,0.0,1,39.77255024147063
Cyclin_C,23.791619047619047,0.0,21,39.756971490886436
CD4-extracel,23.788,0.0,1,39.733603365010126
Tcell_CD4_C,23.788,0.0,1,39.733603365010126
UXS1_N,23.785,0.0,1,39.71023523913382
Collectrin,23.781,0.0,2,39.69465648854962
Jnk-SapK_ap_N,23.7772,0.0,5,39.679077737965414
Rhomboid,23.7685,0.0,10,39.66349898738121
SIN1,23.765,0.0,1,39.63234148621281
SIN1_PH,23.765,0.0,1,39.63234148621281
CRIM,23.765,0.0,1,39.63234148621281
Trypan_PARP,23.754600000000003,0.0,5,39.6011839850444
DTW,23.7435,0.0,2,39.585605234460196
SH3-RhoG_link,23.7035,0.0,2,39.57002648387599
PH,23.70197564102564,11.003289886817186,318,39.554447733291795
Myc_N,23.68766666666667,0.0,4,39.538868982707584
MCRS_N,23.682,0.0,1,39.52329023212338
Ribonuclease,23.679,0.0,3,39.50771148153918
VATC,23.677,0.0,1,39.48434335566288
bVLRF1,23.677,0.0,1,39.48434335566288
IPPT,23.665,0.0,1,39.445396479202365
IPT,23.665,0.0,1,39.445396479202365
MKLP1_Arf_bdg,23.665,0.0,1,39.445396479202365
BCNT,23.6605,25.01814502516124,1,39.414238978033964
Rad21_Rec8,23.647333333333336,0.0,3,39.390870852157654
Rad21_Rec8_N,23.647333333333336,0.0,3,39.390870852157654
ELM2,23.637076923076922,9.190973941862744,13,39.36750272628135
DUF4097,23.634,0.0,4,39.35192397569715
CAMSAP_CC1,23.625666666666664,0.0,3,39.328555849820845
CAMSAP_CKK,23.625666666666664,0.0,3,39.328555849820845
SH3-WW_linker,23.61,0.0,1,39.30518772394454
SARAF,23.597,0.0,1,39.28960897336034
Smim3,23.59,0.0,1,39.27403022277613
NHS,23.524600000000003,0.0,8,39.25845147219193
NumbF,23.515,0.0,2,39.242872721607725
DUF1751,23.505,0.0,1,39.22729397102353
HORMA,23.482,0.0,4,39.21171522043932
Rb_C,23.466,0.0,2,39.19613646985512
RNase_H2-Ydr279,23.4655,0.0,2,39.180557719270915
SSF,23.451666666666668,0.0,12,39.16497896868671
Gaa1,23.447,0.0,1,39.14940021810251
FANCAA,23.422,0.0,1,39.1338214675183
TNF,23.41914705882353,0.3245620125646251,17,39.118242716934105
DUF4164,23.419,0.0,2,39.1026639663499
FRB_dom,23.416,0.0,1,39.0870852157657
Mic1,23.378999999999998,0.0,2,39.07150646518149
FAM193_C,23.359,0.0,2,39.05592771459729
CAP-ZIP_m,23.33966666666667,1.4653538821731762,3,39.04034896401309
zf-AN1,23.32322222222222,0.0,12,39.02477021342888
RunxI,23.317666666666668,0.0,3,39.00140208755258
Runt,23.317666666666668,0.0,3,39.00140208755258
LepA_C,23.308,0.0,1,38.970244586384176
RF3_C,23.308,0.0,1,38.970244586384176
RPAP1_N,23.301,0.0,1,38.93908708521577
RPAP1_C,23.301,0.0,1,38.93908708521577
DUF3677,23.299,0.0,2,38.915718959339465
PAW,23.288,0.0,1,38.90014020875526
Peptidase_S64,23.287,0.0,1,38.87677208287895
DNApol_Exo,23.287,0.0,1,38.87677208287895
DUF5604,23.26,0.0,1,38.85340395700265
IFRD_C,23.2495,0.0,2,38.837825206418444
MSL1_dimer,23.249,0.0,1,38.82224645583424
START,23.244666666666667,0.0,15,38.806667705250035
ELO,23.224833333333333,0.0,6,38.79108895466584
Secretogranin_V,23.224,0.0,2,38.775510204081634
DUF3429,23.19,0.0,1,38.75993145349743
HPS3_C,23.182,0.0,1,38.72877395232902
HPS3_N,23.182,0.0,1,38.72877395232902
HPS3_Mid,23.182,0.0,1,38.72877395232902
L27_N,23.181,0.0,1,38.69761645116061
Big,23.175,0.0,6,38.682037700576416
Maf1,23.143,0.0,1,38.66645894999221
ATPgrasp_N,23.136,0.0,1,38.64309082411591
