Domain,mean,count_domain,domain_abundance_std
CAS_C,17.82075,4,0.0
TAFII55_N,17.811500000000002,2,0.0
M-inducer_phosp,17.80366666666667,4,0.0
zf-FCS,17.80142857142857,48,0.0
SWIB,17.7964,5,0.0
Potyvirid-P3,17.786,1,0.0
Myotub-related,17.753066666666665,18,0.0
Bmt2,17.752,1,0.0
Endomucin,17.749,1,0.0
Pre-SET,17.742857142857144,7,0.0
CENP-T_N,17.736,1,0.0
NCD2,17.735500000000002,2,0.0
NCD1,17.735500000000002,2,0.0
ARL6IP6,17.728,1,0.0
DUF4628,17.717,1,0.0
DUF5532,17.713,1,0.0
M60-like_N,17.704,2,0.0
Peptidase_M60,17.704,2,0.0
SelK_SelG,17.694,1,0.0
TPIP1,17.686,1,0.0
Vps8,17.686,1,0.0
GpcrRhopsn4,17.6825,2,0.0
HBB,17.68225,5,0.0
DUF4215,17.669,3,0.0
THAP,17.658916666666666,12,0.0
EPL1,17.64025,9,0.0
AP-5_subunit_s1,17.603,1,0.0
DUF3498,17.589333333333332,3,0.0
DNA_repr_REX1B,17.5835,3,0.0
ZU5,17.577166666666667,17,0.0
DUF812,17.564333333333334,3,0.0
CDK2AP,17.564,2,0.0
DNA_pol_B_thumb,17.56325,4,0.0
DNA_pol_lambd_f,17.56325,4,0.0
DNA_pol_B_palm,17.56325,4,0.0
Homez,17.5435,4,0.0
DUF4609,17.541,1,0.0
Shugoshin_N,17.53,1,0.0
Shugoshin_C,17.53,1,0.0
Il13Ra_Ig,17.5165,2,0.0
BPS,17.488,3,0.0
HJURP_C,17.486874999999998,5,2.1140247160333763
CAAX,17.485,1,0.0
dDENN,17.480071428571428,14,0.0
TMEM51,17.474999999999998,3,0.0
Rpr2,17.4595,1,4.594072757368998
FLYWCH_u,17.433,5,0.0
FLYWCH,17.433,5,0.0
PH_RBD,17.404000000000003,6,0.0
MFS,17.401094594594596,115,1.2331942263893387
DUF2075,17.371333333333332,3,0.0
MPDZ_u10,17.359,2,0.0
DUF5922,17.313,2,0.0
Cor1,17.310000000000002,5,0.0
DUF4203,17.279,2,0.0
FAM60A,17.271,1,0.0
DUF4596,17.2635,2,0.0
Arv1,17.263,1,0.0
SepSecS,17.222,1,0.0
Yippee-Mis18,17.218625,8,0.0
TRC8_N,17.2185,2,0.0
Rbsn,17.211,2,0.0
DUF2428,17.187,1,0.0
Beach,17.160666666666668,9,0.0
PI3Ka,17.153333333333332,9,0.0
RecQ5,17.144,1,0.0
DUF4560,17.143,1,0.0
zf-GRF,17.12085714285714,9,0.0
SKA1,17.113,1,0.0
N_BRCA1_IG,17.113,2,0.0
Zn-C2H2,17.107499999999998,5,0.0
DUF4801,17.104,1,0.0
NRN1,17.0935,2,0.0
SPT2,17.077,1,0.0
PAP_RNA-bind,17.073999999999998,6,0.0
PAP_central,17.073999999999998,3,0.0
SHQ1,17.071,1,0.0
CENP-O,17.049,4,0.0
Utp14,17.0415,2,0.0
ELL,17.031333333333333,3,0.0
DUF21,17.0265,4,0.0
MEKK4_N,17.01,1,0.0
MutL_C,16.999000000000002,2,0.0
Glyco_hydro_59M,16.992,1,0.0
FAM165,16.990000000000002,2,0.0
Na_Pi_cotrans,16.985333333333333,6,0.0
Katanin_con80,16.9725,2,0.0
P33MONOX,16.97,1,0.0
LRR19-TM,16.9485,3,0.0
Knl1_RWD_C,16.942,1,0.0
MELT,16.942,13,0.0
Strabismus,16.9295,2,0.0
INPP5B_PH,16.914,1,0.0
CCDC32,16.903,1,0.0
LURAP,16.865333333333336,3,0.0
Cmyb_C,16.844333333333335,3,0.0
Claudin,16.832916666666666,13,0.0
FAM117,16.828999999999997,3,0.0
DUF2315,16.82,1,10.905000779458936
DUF4665,16.807,1,0.0
JTB,16.783,1,0.0
POLO_box,16.778,9,0.0
TM231,16.771,1,0.0
NPC1_N,16.7695,2,0.0
Folliculin_C,16.7545,1,0.8761053018901304
Tmemb_18A,16.744,1,0.0
CRF,16.74225,4,0.0
Peptidase_C15,16.741999999999997,2,0.0
Rap_GAP,16.7385,10,0.0
DUF3808,16.724666666666668,4,0.0
PSI,16.715125,59,0.0
ABM,16.706999999999997,3,0.0
OrsD,16.704,1,0.0
Far-17a_AIG1,16.6965,2,0.0
TBK1_CCD1,16.692666666666668,3,0.0
ABC_membrane,16.691444444444443,43,0.0
SPAN-X,16.652250000000002,8,0.0
Kinesin_assoc,16.64875,13,0.0
GPCR_chapero,16.62375,4,0.0
DUF4800,16.616666666666667,3,0.0
WDCP,16.601,1,0.0
MMS22L_C,16.599666666666668,4,0.0
CYLD_phos_site,16.587,1,0.0
FAM104,16.5735,2,0.0
DUF4927,16.573,3,0.0
SRC-1,16.573,3,0.0
NCOA_u2,16.573,3,0.0
Nuc_rec_co-act,16.573,3,0.0
DUF1518,16.573,4,0.0
SOXp,16.570600000000002,5,0.0
Nkap_C,16.561,2,0.0
DUF4704,16.559428571428572,7,0.0
UPF0242,16.551666666666666,6,28.05375443679508
FAM216B,16.5435,2,0.0
BACK,16.539897058823527,69,2.002526404320302
SRI,16.5225,2,0.0
MafB19-deam,16.511,1,0.0
Peptidase_M10,16.47717391304348,23,0.0
Ricin_B_lectin,16.477145833333335,25,3.243498805302692
Tower,16.468,1,0.0
BRCA-2_OB3,16.468,1,0.0
BRCA-2_OB1,16.468,1,0.0
Terminase_3C,16.468,1,0.0
BRCA2,16.468,7,0.0
BRCA-2_helical,16.468,1,0.0
R-HINP1I,16.457,1,0.0
Anth_Ig,16.456666666666667,3,0.0
Rhomboid_SP,16.448,2,0.0
IFT46_B_C,16.443,1,0.0
Stealth_CR2,16.428,1,0.0
Stealth_CR4,16.428,1,0.0
GlcNAc-1_reg,16.428,1,0.0
Stealth_CR3,16.428,1,0.0
Stealth_CR1,16.428,1,0.0
Oxidored-like,16.426000000000002,2,0.0
PI3K_C2,16.414875000000002,8,0.0
Mucin15,16.411,2,0.0
PNISR,16.402,1,0.0
CP2,16.387,6,0.0
RBD,16.373555555555555,11,0.0
MAGE_N,16.31711111111111,20,0.0
WW_FCH_linker,16.312,1,0.0
zf-C2H2_jaz,16.30804255319149,61,0.0
CHGN,16.280124999999998,8,0.0
Pan3_PK,16.279,1,0.0
Curto_V2,16.27,1,0.0
DUF2730,16.258,1,0.0
Nucleoside_tran,16.247999999999998,5,0.0
BAMBI_C,16.241,1,0.0
BAMBI,16.241,1,0.0
EURL,16.238,1,0.0
Tachykinin,16.235,2,0.0
Sec7,16.231466666666666,15,0.0
DUF2358,16.231,1,0.0
FPN1,16.219,1,0.0
Nnf1,16.204,1,0.0
Thyroglob_assoc,16.179000000000002,2,0.0
TCL1_MTCP1,16.164666666666665,3,0.0
BRD4_CDT,16.1565,2,0.0
Nuc_sug_transp,16.1506,5,0.0
BLM_N,16.108,2,0.0
BDHCT_assoc,16.108,1,0.0
BDHCT,16.108,1,0.0
Cep57_CLD,16.046142857142858,8,0.0
SPATIAL,16.038,2,0.0
Securin,16.032,2,0.0
Erf4,16.0225,4,0.0
DUF4661,16.019,1,0.0
ARF7EP_C,16.0185,2,0.0
COS,16.014599999999998,5,0.0
SANTA,16.007,1,0.0
DUF5542,16.007,1,0.0
Vps54,15.994,1,0.0
ICAP-1_inte_bdg,15.976,1,0.0
DUF3668,15.975,1,0.0
TF_Otx,15.969666666666667,3,0.0
MIB_HERC2,15.9535,6,0.0
IPK,15.952428571428571,7,0.0
PEX-2N,15.928,2,0.0
PEX-1N,15.928,1,0.0
Zn_ribbon_SprT,15.9265,2,0.0
PHTB1_N,15.9,1,0.0
PHTB1_C,15.9,1,0.0
EP400_N,15.893,2,0.0
DUF4722,15.887,1,0.0
RBD-FIP,15.871,7,0.0
Beta-TrCP_D,15.850999999999999,2,0.0
Dpy19,15.83625,4,0.0
Innexin,15.831666666666669,3,0.0
zf-CSL,15.8315,2,0.0
DNA_pol_A_exo1,15.8312,5,0.0
TRAF6_Z2,15.827,1,0.0
MtN3_slv,15.811,2,0.0
Nse4_C,15.8035,2,0.0
Nse4-Nse3_bdg,15.8035,2,0.0
Fanconi_C,15.789,1,0.0
DUF4530,15.788,1,0.0
YceG_bac,15.779,1,0.0
RA,15.775210526315789,40,0.0
DUF726,15.759,1,0.0
Sina,15.758625,8,0.0
LIFR_D2,15.753,2,0.0
p31comet,15.748,1,0.0
BNR,15.724,16,0.0
TMEM131_like,15.719000000000001,3,0.0
ASH,15.704541666666666,30,90.14674929986845
MBT,15.677681818181817,31,3.4061333649755996
FANCF,15.677,1,0.0
DUF4208,15.676333333333332,3,0.0
SSFA2_C,15.659500000000001,2,0.0
VGCC_alpha2,15.653749999999999,4,0.0
Hairy_orange,15.65,11,0.0
BRCT_assoc,15.635,1,0.0
HLH,15.62373853211009,109,157.85239651174132
Na_H_Exchanger,15.6157,15,143.15871759868486
SNF,15.600105263157895,19,0.0
CUT,15.592142857142857,13,0.0
MTABC_N,15.589666666666666,3,0.0
CTNNB1_binding,15.586625000000002,4,9.973741148636254
ATF7IP_BD,15.5755,3,0.0
EAF,15.5625,2,0.0
TrkA_N,15.555,1,0.0
DUF4633,15.553,1,0.0
ODC_AZ,15.536666666666667,3,0.0
EGF_MSP1,15.525749999999999,4,0.0
GAS,15.513900000000001,10,0.0
POT1,15.51,1,0.0
POT1PC,15.51,1,0.0
Peptidase_S26,15.503,4,0.0
Nexin_C,15.49725,4,0.0
PXA,15.49725,4,0.0
Hyccin,15.495000000000001,2,0.0
DAG_kinase_N,15.472,5,0.0
CCDC85,15.430333333333332,3,0.0
zf-C5HC2,15.4238,5,0.0
Fuz_longin,15.419,12,0.0
Rav1p_C,15.4125,4,0.0
UPF0697,15.408,1,0.0
Noelin-1,15.405666666666669,6,0.0
Ctf8,15.394,2,0.0
PRR18,15.39,1,0.0
DUF383,15.387,2,0.23900209204105374
MIP-T3,15.379,1,0.0
MIP-T3_C,15.379,1,0.0
Aph-1,15.372,2,0.0
RILP,15.368333333333334,3,0.0
Hus1,15.3625,2,0.0
HSR,15.357400000000002,5,0.0
PL48,15.347666666666667,3,0.0
DUF4378,15.312,1,0.0
Cir_N,15.310333333333332,3,0.0
Forkhead,15.308750000000002,48,0.0
DUF3740,15.308,3,0.0
F-box,15.29164705882353,17,0.0
Dapper,15.283000000000001,6,0.0
RPE65,15.267333333333333,3,0.0
TPD,15.244,2,0.0
DUF1115,15.243500000000001,5,0.0
PI3K_rbd,15.241428571428571,7,0.0
Fry_C,15.238,2,0.0
MOR2-PAG1_mid,15.238,10,0.0
MOR2-PAG1_C,15.238,2,0.0
MOR2-PAG1_N,15.238,2,0.0
ATG13,15.225,2,0.0
F_actin_bind,15.205,2,0.0
DUF5566,15.198,1,0.0
UPA,15.19075,8,0.0
Tantalus,15.1885,2,0.0
Atrophin-1,15.1816,7,0.0
PACT_coil_coil,15.148,2,0.0
Pex2_Pex12,15.145000000000001,3,0.0
TRAPPC10,15.138,1,0.0
SH3BP5,15.137,2,0.0
PQQ,15.13042857142857,15,0.0
TF_AP-2,15.127199999999998,5,0.0
Zwint,15.127,1,0.0
JmjN,15.1184,10,0.0
Mab-21,15.114416666666665,12,0.0
SprT-like,15.098500000000001,2,0.0
Metallophos_C,15.098,1,0.0
RELT,15.075999999999999,3,0.0
RHIM,15.050666666666666,3,0.0
Rad9,15.043,2,0.0
BCOR,15.035,1,0.0
RhoGEF,15.032292857142858,72,5.101775426260942
TMF_DNA_bd,15.005,3,0.0
ResIII,14.997562499999999,8,0.4744686501761734
Daxx,14.994,1,0.0
SKG6,14.98875,4,0.0
SBF,14.985166666666666,6,0.0
DUF4689,14.963,1,0.0
MIG-14_Wnt-bd,14.961500000000001,2,0.0
CENP-Q,14.947333333333333,4,0.0
zf-C4H2,14.934,2,0.0
FOXO-TAD,14.92475,4,0.0
RabGAP-TBC,14.919083333333333,56,28.95965948522185
ANKH,14.913,1,0.0
DUF1856,14.910499999999999,2,0.0
GRIP,14.899449999999998,10,8.759507663105277
Sec2p,14.8915,2,0.0
DUF5548,14.886,1,0.0
BBS2_C,14.878,1,0.0
BBS2_N,14.878,1,0.0
RIG-I_C-RD,14.871666666666668,3,0.0
RIG-I_C,14.871666666666668,3,0.0
Interferon,14.870866666666668,15,0.0
BTG,14.865499999999999,6,0.0
MUN,14.864714285714285,7,0.0
DUF5522,14.833,1,0.0
Engrail_1_C_sig,14.8315,2,0.0
HDAC4_Gln,14.82,3,0.0
IL1_propep,14.815,2,0.0
DOT1,14.813,1,0.0
Rab_eff_C,14.800999999999998,3,0.0
FDX-ACB,14.799,2,0.0
DUF2808,14.796,2,0.0
DIX,14.78557142857143,7,0.0
TUSC2,14.777,1,0.0
DUF776,14.772,1,0.0
DMP1,14.75,1,0.0
Kelch,14.714472222222222,427,0.0
AA_permease_C,14.709800000000001,5,0.0
NUDE_C,14.705000000000002,2,0.0
A_deaminase_N,14.695,1,0.0
Ssl1,14.685749999999999,2,3.2913207835153364
TPT,14.66,10,0.0
BPL_LplA_LipB,14.651,1,0.0
BPL_N,14.651,2,0.0
BPL_C,14.651,1,0.0
FAM101,14.6445,2,0.0
Sema,14.642413793103447,29,0.0
DUF4607,14.63,1,0.0
Surfac_D-trimer,14.626,1,0.0
DUF4637,14.622,1,0.0
KAP_NTPase,14.613,2,0.0
MITF_TFEB_C_3_N,14.610333333333335,3,0.0
FAM83,14.60675,8,0.0
MSL2-CXC,14.601,1,0.0
RAMA,14.5855,2,0.0
zf-met,14.571440476190476,68,21.83918571055249
VPS9,14.56665,10,2.438811288312401
CheF-arch,14.565,1,0.0
TIG_plexin,14.56375,8,0.0
SBF_like,14.563,1,0.0
DUF1358,14.561,1,0.0
AIP3,14.551,5,0.0
Choline_kin_N,14.523,1,0.0
IL31,14.5,1,0.0
Na_sulph_symp,14.4956,5,0.0
LIME1,14.495,1,0.0
GRIN_C,14.473333333333334,3,0.0
ST7,14.469999999999999,3,0.0
IDO,14.467500000000001,2,0.0
SAM_PNT,14.461833333333333,12,0.0
ACTL7A_N,14.457,1,0.0
zf-Di19,14.432421052631579,29,0.0
SLED,14.403,5,0.0
TTC7_N,14.3875,2,0.0
DUF4116,14.37,1,0.0
Tub_N,14.368333333333334,4,0.0
SK_channel,14.366333333333332,3,0.0
RCS1,14.364,1,0.0
ARTD15_N,14.358666666666666,3,0.0
CooT,14.356,1,0.0
DUF5577,14.351,1,0.0
TIG,14.349105263157893,76,0.0
AMOP,14.34666666666667,3,0.0
Rubis-subs-bind,14.321333333333333,3,0.0
Sigma70_ner,14.298,1,0.0
UbiA,14.296333333333331,3,0.0
EphA2_TM,14.277666666666667,15,2.142533546995238
Presenilin,14.2575,3,0.0
Allantoicase,14.248,2,0.0
SOBP,14.247666666666667,3,0.0
TTL,14.244428571428571,14,9.620925683113866
DUF4482,14.232333333333335,4,0.0
KAP,14.232000000000001,3,0.0
PIRT,14.22875,2,2.4897229765578324
RGS,14.20877142857143,40,0.0
zf-AD,14.201,1,0.0
FAM198,14.1975,4,0.0
CarbopepD_reg,14.190000000000001,2,0.0
DUF4196,14.171,2,0.0
DUF3776,14.147,2,0.0
NKAP,14.143,3,0.0
INTAP,14.142,1,0.0
Slx4,14.115,1,0.0
ANXA2R,14.091,1,0.0
CEP76-C2,14.089,1,0.0
Transglut_core3,14.089,1,0.0
Per1,14.08,1,0.0
GAF,14.075000000000001,16,0.0
DUF2326,14.048,1,0.0
Potassium_chann,14.0365,2,0.0
PLA2_B,14.0278,6,0.0
PBC,14.02375,4,0.0
DUF4495,14.018,1,0.0
DUF4195,14.016749999999998,4,0.0
MMS22L_N,14.009,1,0.0
CHD5,14.003,1,0.0
Ets1_N_flank,13.9895,2,0.0
DUF5541,13.984,1,0.0
BTB,13.978863387978143,196,2.002526404320302
Castor1_N,13.976666666666667,4,1.455225755681915
DPM2,13.965,1,0.0
DCX,13.95888888888889,21,0.0
Rimk_N,13.942499999999999,2,0.0
Frizzled,13.935727272727274,11,0.0
SpoIIIAH,13.934,1,0.0
HbrB,13.933666666666667,4,0.4709876148407039
RFX1_trans_act,13.931333333333333,5,0.0
RCDG1,13.93,1,0.0
DUF4657,13.923666666666668,1,7.622378259659731
FAM180,13.916,2,0.0
DHHC,13.914875,25,0.0
YdjC,13.914,1,0.0
DUF2362,13.912,1,0.0
CCDC71L,13.904,4,0.0
COMPASS-Shg1,13.903333333333334,3,0.0
DUF4205,13.896,4,0.0
RimK,13.896,3,0.0
PMT,13.89,3,0.0
FAM131,13.871666666666668,3,0.0
SNURF,13.833,2,0.0
HoxA13_N,13.83125,5,0.0
Spc29,13.809,1,0.0
zf-C3H1,13.802,1,0.0
VASt,13.782333333333334,3,0.0
RCR,13.767499999999998,1,4.906613954653452
ADD_ATRX,13.766,1,0.0
YscO,13.763,1,0.0
RBR,13.762333333333336,3,0.0
zf-CHY,13.758,1,0.0
OATP,13.751076923076925,13,0.9008540392316622
DUF724,13.743,1,0.0
MAM,13.724411764705883,34,0.0
HemN_C,13.719,1,0.0
zf-C4pol,13.6975,2,4.313351365237941
Spatacsin_C,13.692,1,0.0
DNA_photolyase,13.690999999999999,2,0.0
Solute_trans_a,13.685749999999999,4,0.0
DUF1170,13.667,4,0.0
zf-DBF,13.665666666666667,3,0.0
zf-CW,13.658857142857142,7,0.0
Glyco_hydr_116N,13.657,1,0.0
DUF608,13.657,1,0.0
RAMP,13.645000000000001,3,0.0
HRM,13.63636,25,71.8657068913957
PMSI1,13.636,1,0.0
DDE,13.629333333333333,13,0.0
AJAP1_PANP_C,13.622,2,0.0
RIH_assoc,13.614833333333332,6,0.0
RYDR_ITPR,13.614833333333332,13,0.0
Ins145_P3_rec,13.614833333333332,6,0.0
INSC_LBD,13.614,1,0.0
Ets,13.612642857142857,28,0.0
E2F_CC-MB,13.552999999999999,6,0.0
Stonin2_N,13.542,1,0.0
CSRNP_N,13.540666666666667,3,0.0
SLAIN,13.533,3,0.0
Cadherin,13.518285919540231,906,6.013808762617359
IFT20,13.51,1,0.0
CWC25,13.485,2,0.0
PUMA,13.483,1,0.0
HOIP-UBA,13.461666666666666,1,8.066794551327892
DUF4573,13.427,3,0.0
MINDY_DUB,13.419,2,0.0
Maelstrom,13.406,1,0.0
Na_Ca_ex,13.399222222222221,18,0.0
Plexin_cytopl,13.38888888888889,11,0.0
TAFII28,13.38,1,0.0
SLAM,13.377,1,0.0
DUF4200,13.367666666666667,7,0.0
Lysyl_oxidase,13.366399999999999,5,0.0
PAT1,13.3635,5,0.0
Latrophilin,13.359333333333334,4,0.0
MID_MedPIWI,13.352,2,0.0
Med13_C,13.352,2,0.0
PHO4,13.3505,2,0.0
PHR,13.350400000000002,6,0.0
DUF1180,13.349000000000002,4,0.00424264068711921
SRF-TF,13.319700000000001,5,2.1140247160333763
NYD-SP28_assoc,13.314,2,0.0
IQ_SEC7_PH,13.308333333333332,3,0.0
CRIC_ras_sig,13.2675,4,0.0
Podoplanin,13.255333333333333,3,0.0
KRAP_IP3R_bind,13.251,3,0.0
VWA_N,13.217400000000001,5,0.0
dCache,13.217400000000001,6,0.0
DUF2475,13.214999999999998,8,0.0
PDEase_I,13.214809523809523,21,0.0
MatE,13.2105,4,0.0
RFX_DNA_binding,13.189333333333334,9,0.0
Proho_convert,13.179,1,0.0
CCDC92,13.156166666666666,4,0.3556859569901522
HNOB,13.154666666666666,3,0.0
FERM_F1,13.154499999999999,4,0.0
FERM_F2,13.154499999999999,4,0.0
HGAL,13.1525,2,0.0
ecTbetaR2,13.121,1,0.0
E2F_TDP,13.117,13,0.0
NYD-SP12_N,13.102,1,0.0
PHM7_cyt,13.089666666666666,3,0.0
RSN1_TM,13.089666666666666,5,0.0
RSN1_7TM,13.089666666666666,3,0.0
TBD,13.08,3,0.0
PKD,13.062,37,0.0
TGF_beta,13.053249999999998,36,0.0
DUF1043,13.047,1,0.0
CK1gamma_C,13.039000000000001,5,0.0
HNF-1B_C,13.035499999999999,2,0.0
TMEM219,13.029,3,0.0
PAS,13.028220588235294,53,157.85239651174132
GKAP,13.022,5,0.0
DUF5555,13.016,1,0.0
CortBP2,13.00825,9,0.0
DUF4547,13.004,1,0.0
Calx-beta,12.988,53,0.0
Lebercilin,12.985666666666667,4,0.0
DUF4407,12.9832,6,0.0
PLU-1,12.98,8,0.0
PXT1,12.9,1,0.0
Dymeclin,12.896,1,0.0
APAF1_C,12.889,2,0.0
Transcrip_act,12.868,1,0.0
DUF4536,12.864,1,0.0
UvrD_C,12.847571428571428,7,0.0
Nore1-SARAH,12.828166666666666,6,0.0
DUF4642,12.825,1,0.0
HTH_Tnp_Tc5,12.821083333333334,12,0.0
Cdc6_C,12.8155,2,0.0
Ribosomal_L36,12.812,1,0.0
K_channel_TID,12.80775,2,0.7318555185280768
PPIP5K2_N,12.8025,2,0.0
P2X_receptor,12.777,8,0.4885621761864076
Meiosis_expr,12.727,1,0.0
NPAT_C,12.703,1,0.0
PEHE,12.697666666666665,3,0.0
DUF745,12.644666666666666,3,0.0
DUF5521,12.631,1,0.0
DUF2723,12.62,1,0.0
RPEL,12.584571428571428,22,0.0
UNC-93,12.584000000000001,4,0.0
HVSL,12.576,1,0.0
TEX12,12.564,1,0.0
XAF1_C,12.5615,3,0.0
YBD,12.55725,4,0.0
TEA,12.55725,4,0.0
Sp38,12.5505,2,0.0
zf_UBZ,12.545666666666667,7,0.0
DUF2181,12.5375,3,0.0
DAGK_acc,12.53411111111111,9,0.0
Notch,12.528642857142858,20,0.7898382745853739
BTK,12.509242424242423,11,0.5076576930701759
CCER1,12.491,1,0.0
DUF1011,12.480666666666666,3,0.0
CholecysA-Rec_N,12.48,1,0.0
TMEM169,12.453,1,0.0
Vasohibin,12.45,2,0.0
SCAPER_N,12.448,1,0.0
Cas_Cas4,12.441,1,0.0
Dna2,12.441,1,0.0
Rootletin,12.420142857142858,7,0.0
Exo5,12.41,3,0.0
DUF4644,12.39,1,0.0
CaMBD,12.3885,4,0.0
Ephrin,12.380125,8,0.0
TAF4,12.375499999999999,2,0.0
Pou,12.373133333333334,16,0.0
Ciart,12.372,1,0.0
KCTD11_21_C,12.368,2,0.0
Insc_C,12.3595,2,0.0
MAP65_ASE1,12.3515,3,0.0
MARF1_LOTUS,12.346,2,0.0
NYN,12.346,1,0.0
ART,12.342,4,0.0
Torus,12.3415,2,0.0
GATA-N,12.340666666666666,3,0.0
INT_SG_DDX_CT_C,12.338666666666667,6,0.0
BCL9,12.3315,2,0.0
Meis_PKNOX_N,12.3283,5,6.446692524077752
PGAP1,12.324,2,0.0
DUF4939,12.281818181818181,11,0.0
NAGPA,12.28,1,0.0
EamA,12.265363636363638,18,0.0
Sortilin_C,12.2626,5,0.0
Sortilin-Vps10,12.2626,5,0.0
JMY,12.2375,2,0.0
WHAMM-JMY_N,12.2375,2,0.0
DUF4523,12.229,1,0.0
Cys_knot,12.228363636363637,11,0.24637572932413623
Tcp11,12.224250000000001,4,0.0
DUF3371,12.2095,4,0.0
DUF5538,12.195,1,0.0
FAM150,12.187,1,0.0
MRI,12.184,1,0.0
BORCS8,12.165,1,0.0
Med12-PQL,12.1595,2,0.0
Med12,12.1595,2,0.0
Med12-LCEWAV,12.1595,2,0.0
Lep_receptor_Ig,12.157399999999999,5,0.0
HNF-1_N,12.140333333333333,3,0.0
EndIII_4Fe-2S,12.13,1,0.0
CART,12.116,1,0.0
BBS1,12.0615,1,3.301481561359991
Calcyon,12.055333333333332,3,0.0
MgtE,12.034999999999998,6,0.0
BrkDBD,12.025,1,0.0
TrmO,12.019,1,0.0
TrmO_C,12.019,1,0.0
DUF4772,12.011,1,0.0
PLAC9,12.0,1,0.0
MTBP_C,11.997,1,0.0
MTBP_N,11.997,1,0.0
MTBP_mid,11.997,1,0.0
LRAT,11.976125,9,0.0
SARA,11.967,1,0.0
PDE8,11.9465,2,0.0
Dimer_Tnp_hAT,11.9384,10,0.0
Glrx-like,11.931,1,0.0
Homeodomain,11.921279816513762,245,8.532724887162367
ASD1,11.875,3,0.0
ObR_Ig,11.869,2,0.0
AKAP,11.849333333333334,5,0.0
Voltage_CLC,11.807333333333332,10,0.0
CEBP1_N,11.803,1,10.878130721773848
SASRP1,11.787,1,0.0
Fam20C,11.786249999999999,4,0.0
LAX,11.774999999999999,2,0.0
HIRA_B,11.763,1,5.678067452927976
FAM222A,11.744499999999999,3,0.0
DNA_pol_delta,11.742,1,0.0
DUF998,11.732,1,0.0
TMEM101,11.729,1,0.0
RIC1,11.722,1,0.0
CEP209_CC5,11.71,2,0.0
OST-HTH,11.71,12,0.0
COE1_HLH,11.687666666666667,6,0.0
COE1_DBD,11.687666666666667,3,0.0
RasGEF_N,11.67990909090909,24,0.0
HydF_dimer,11.673,1,0.0
SPAR_C,11.666000000000002,3,0.0
ASCH,11.655333333333333,3,2.772525924134885
Cadherin_C,11.648858333333333,80,5.988136883316323
DUF4162,11.6436,8,0.0
Nuc_recep-AF1,11.621333333333332,3,0.0
ECSCR,11.564499999999999,2,0.0
IML1,11.532,1,0.0
DEPDC5_CTD,11.532,1,0.0
Neogenin_C,11.531,2,0.0
Mg_trans_NIPA,11.522833333333333,6,0.0
RINGv,11.509454545454545,11,0.0
Phage_Orf51,11.497,1,0.0
PHF12_MRG_bd,11.486,1,0.0
TFIID_20kDa,11.484,1,0.0
T_cell_tran_alt,11.478,1,0.0
DUF4685,11.476,3,0.0
DUF4528,11.459,1,0.0
Frtz,11.440666666666667,3,0.0
DP,11.438666666666668,3,0.0
MORN,11.427,99,0.36306610968252045
Tectonin,11.4265,6,0.0
Hyd_WA,11.4265,3,0.0
Disintegrin,11.425714285714285,21,0.0
SERTA,11.424800000000001,5,0.0
HNH,11.403,3,0.0
TIR,11.397,26,0.0
Baculo_PEP_C,11.396999999999998,3,0.0
Frag1,11.394833333333333,6,0.0
TraB_PrgY_gumN,11.39,2,0.0
PhoLip_ATPase_N,11.37692857142857,14,0.0
PhoLip_ATPase_C,11.37692857142857,14,0.0
DUF4703,11.374,1,0.0
LIM_bind,11.3735,4,0.0
LID,11.3735,2,0.0
FPP,11.3705,2,0.0
B9-C2,11.359000000000002,3,0.0
GWT1,11.355,1,0.0
Alg14,11.335,1,0.0
DUF4659,11.3335,3,0.0
DUF2052,11.325666666666665,4,0.0
DEC-1_N,11.311,1,0.0
zf-NADH-PPase,11.3105,2,0.0
NUDIX-like,11.3105,2,0.0
DUF3631,11.306,1,0.0
GTP_cyclohydroI,11.301,1,0.0
SCA7,11.294999999999998,4,0.0
PTPlike_phytase,11.288,3,0.0
MCCD1,11.245,1,0.0
dbPDZ_assoc,11.243,1,0.0
Takusan,11.243,1,0.0
CENP-B_N,11.2305,10,0.0
ERCC4,11.225399999999999,5,0.0
GFO_IDH_MocA_C,11.220666666666666,4,0.0
RDM,11.2078,5,0.0
Jak1_Phl,11.197799999999999,6,0.0
DUF3377,11.17575,4,0.0
PspB,11.166,1,0.0
DUF3699,11.165611111111112,10,0.808223050896224
PRELI,11.159333333333334,6,0.0
DNA_pol_A,11.137333333333332,3,0.0
TEDC1,11.113,2,0.0
Lig_chan-Glu_bd,11.10875,18,1.389464825031567
Lig_chan,11.10875,18,1.389464825031567
C1ORF64,11.106,1,0.0
FYRN,11.0692,5,0.0
FYRC,11.0692,5,0.0
CtIP_N,11.0685,2,0.0
DUF4693,11.046,1,0.0
CiPC,11.0425,1,1.16743329573899
DUF4648,11.036,1,0.0
GREB1,11.0195,2,0.0
DUF5529,11.014,1,0.0
UPF0227,11.01,1,0.0
GPI2,11.001,1,0.0
DUF4702,10.984,1,0.0
DZR,10.963,2,0.0
Fn3_assoc,10.963,1,0.0
PDE4_UCR,10.961500000000001,4,0.0
LMSTEN,10.943,2,0.0
PTP_tm,10.94075,4,0.0
SIX1_SD,10.937857142857142,7,0.0
TEX33,10.935,1,0.0
CABIT,10.92875,6,0.0
